ticker,strategy_type,timeframe,method,trial_number,composite_score,param_doji_tol,param_wick_body_ratio,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
VKCO,engulfing,1D,Bayesian_TPE,42,1.258,0.09,1.6,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.09,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,92.0,38.0,15.0,23.0,39.47,193929.37,-82076.62,29.18,,56.81,651996.7999999999,-385658.3999999998,102.12,0.7,1.08,0.0366,0.05,66.0,35.0,15.0,20.0,42.86,84186.96,-39185.76,13.29,,19.5,292871.69999999995,-139276.79999999987,47.91,0.88,1.3,0.0212,0.1,158.0,73.0,30.0,43.0,41.1,178297.02,-81192.71,21.7,,56.81,651996.7999999999,-385658.3999999998,185.76,0.7,1.07,0.0319,0.04
VKCO,engulfing,1D,Bayesian_TPE,43,1.258,0.08,1.8,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,92.0,38.0,15.0,23.0,39.47,193929.37,-82076.62,29.18,,56.81,651996.7999999999,-385658.3999999998,102.12,0.7,1.08,0.0366,0.05,66.0,35.0,15.0,20.0,42.86,84186.96,-39185.76,13.29,,19.5,292871.69999999995,-139276.79999999987,47.91,0.88,1.3,0.0212,0.1,158.0,73.0,30.0,43.0,41.1,178297.02,-81192.71,21.7,,56.81,651996.7999999999,-385658.3999999998,185.76,0.7,1.07,0.0319,0.04
VKCO,engulfing,1D,Bayesian_TPE,44,1.258,0.1,1.7,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,92.0,38.0,15.0,23.0,39.47,193929.37,-82076.62,29.18,,56.81,651996.7999999999,-385658.3999999998,102.12,0.7,1.08,0.0366,0.05,66.0,35.0,15.0,20.0,42.86,84186.96,-39185.76,13.29,,19.5,292871.69999999995,-139276.79999999987,47.91,0.88,1.3,0.0212,0.1,158.0,73.0,30.0,43.0,41.1,178297.02,-81192.71,21.7,,56.81,651996.7999999999,-385658.3999999998,185.76,0.7,1.07,0.0319,0.04
VKCO,engulfing,1D,Bayesian_TPE,45,1.258,0.06,1.7,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.06,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,92.0,38.0,15.0,23.0,39.47,193929.37,-82076.62,29.18,,56.81,651996.7999999999,-385658.3999999998,102.12,0.7,1.08,0.0366,0.05,66.0,35.0,15.0,20.0,42.86,84186.96,-39185.76,13.29,,19.5,292871.69999999995,-139276.79999999987,47.91,0.88,1.3,0.0212,0.1,158.0,73.0,30.0,43.0,41.1,178297.02,-81192.71,21.7,,56.81,651996.7999999999,-385658.3999999998,185.76,0.7,1.07,0.0319,0.04
VKCO,engulfing,1D,Bayesian_TPE,46,1.258,0.14,2.4,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":2.4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,92.0,38.0,15.0,23.0,39.47,193929.37,-82076.62,29.18,,56.81,651996.7999999999,-385658.3999999998,102.12,0.7,1.08,0.0366,0.05,66.0,35.0,15.0,20.0,42.86,84186.96,-39185.76,13.29,,19.5,292871.69999999995,-139276.79999999987,47.91,0.88,1.3,0.0212,0.1,158.0,73.0,30.0,43.0,41.1,178297.02,-81192.71,21.7,,56.81,651996.7999999999,-385658.3999999998,185.76,0.7,1.07,0.0319,0.04
VKCO,engulfing,1D,Bayesian_TPE,47,1.258,0.07,3.4000000000000004,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.07,""wick_body_ratio"":3.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,92.0,38.0,15.0,23.0,39.47,193929.37,-82076.62,29.18,,56.81,651996.7999999999,-385658.3999999998,102.12,0.7,1.08,0.0366,0.05,66.0,35.0,15.0,20.0,42.86,84186.96,-39185.76,13.29,,19.5,292871.69999999995,-139276.79999999987,47.91,0.88,1.3,0.0212,0.1,158.0,73.0,30.0,43.0,41.1,178297.02,-81192.71,21.7,,56.81,651996.7999999999,-385658.3999999998,185.76,0.7,1.07,0.0319,0.04
VKCO,engulfing,1D,Bayesian_TPE,48,1.258,0.04,3.1,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.04,""wick_body_ratio"":3.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,92.0,38.0,15.0,23.0,39.47,193929.37,-82076.62,29.18,,56.81,651996.7999999999,-385658.3999999998,102.12,0.7,1.08,0.0366,0.05,66.0,35.0,15.0,20.0,42.86,84186.96,-39185.76,13.29,,19.5,292871.69999999995,-139276.79999999987,47.91,0.88,1.3,0.0212,0.1,158.0,73.0,30.0,43.0,41.1,178297.02,-81192.71,21.7,,56.81,651996.7999999999,-385658.3999999998,185.76,0.7,1.07,0.0319,0.04
VKCO,engulfing,1D,Bayesian_TPE,49,0.038,0.12,2.2,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.12,""wick_body_ratio"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,92.0,19.0,6.0,13.0,31.58,105181.03,-43227.31,17.53,,39.44,224910.00000000012,-135541.40000000017,6.91,0.22,0.22,0.0175,0.01,66.0,17.0,8.0,9.0,47.06,66445.55,-34143.85,10.35,,18.4,258010.4999999999,-83016.75,22.43,0.69,0.83,0.0132,0.05,158.0,36.0,14.0,22.0,38.89,83879.23,-41963.69,14.42,,39.44,263653.49999999994,-135541.40000000017,25.11,0.32,0.33,0.0162,0.01
LKOH,engulfing,1D,Bayesian_TPE,0,0.005,0.09,3.4000000000000004,True,2.45,0.157,0.214,73.3,128,46.09,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.09,""wick_body_ratio"":3.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,128.0,59.0,69.0,46.09,98031.63,-83469.68,31.16,,73.3,534055.0,-937582.5,2.45,0.16,0.21,0.0188,0.0,62.0,30.0,12.0,18.0,40.0,35859.62,-33201.14,15.33,,29.58,134025.0,-87087.0,-16.73,-0.34,-0.47,0.0153,-0.02,316.0,157.0,70.0,87.0,44.59,88573.5,-73122.31,28.43,,76.65,534055.0,-937582.5,-16.15,0.1,0.13,0.0183,0.0
LKOH,engulfing,1D,Bayesian_TPE,1,1.893,0.05,1.8,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.05,""wick_body_ratio"":1.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,2,1.893,0.13,2.9000000000000004,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":2.9000000000000004,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,3,1.893,0.17,1.9,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.17,""wick_body_ratio"":1.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,4,0.005,0.08,2.6,True,2.45,0.157,0.214,73.3,128,46.09,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":2.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,128.0,59.0,69.0,46.09,98031.63,-83469.68,31.16,,73.3,534055.0,-937582.5,2.45,0.16,0.21,0.0188,0.0,62.0,30.0,12.0,18.0,40.0,35859.62,-33201.14,15.33,,29.58,134025.0,-87087.0,-16.73,-0.34,-0.47,0.0153,-0.02,316.0,157.0,70.0,87.0,44.59,88573.5,-73122.31,28.43,,76.65,534055.0,-937582.5,-16.15,0.1,0.13,0.0183,0.0
LKOH,engulfing,1D,Bayesian_TPE,5,1.893,0.14,1.7,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,6,1.893,0.11,3.1,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":3.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,7,0.005,0.13,1.5,True,2.45,0.157,0.214,73.3,128,46.09,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,128.0,59.0,69.0,46.09,98031.63,-83469.68,31.16,,73.3,534055.0,-937582.5,2.45,0.16,0.21,0.0188,0.0,62.0,30.0,12.0,18.0,40.0,35859.62,-33201.14,15.33,,29.58,134025.0,-87087.0,-16.73,-0.34,-0.47,0.0153,-0.02,316.0,157.0,70.0,87.0,44.59,88573.5,-73122.31,28.43,,76.65,534055.0,-937582.5,-16.15,0.1,0.13,0.0183,0.0
LKOH,engulfing,1D,Bayesian_TPE,8,0.005,0.04,3.4000000000000004,True,2.45,0.157,0.214,73.3,128,46.09,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.04,""wick_body_ratio"":3.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,128.0,59.0,69.0,46.09,98031.63,-83469.68,31.16,,73.3,534055.0,-937582.5,2.45,0.16,0.21,0.0188,0.0,62.0,30.0,12.0,18.0,40.0,35859.62,-33201.14,15.33,,29.58,134025.0,-87087.0,-16.73,-0.34,-0.47,0.0153,-0.02,316.0,157.0,70.0,87.0,44.59,88573.5,-73122.31,28.43,,76.65,534055.0,-937582.5,-16.15,0.1,0.13,0.0183,0.0
LKOH,engulfing,1D,Bayesian_TPE,9,0.005,0.08,1.7,True,2.45,0.157,0.214,73.3,128,46.09,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,128.0,59.0,69.0,46.09,98031.63,-83469.68,31.16,,73.3,534055.0,-937582.5,2.45,0.16,0.21,0.0188,0.0,62.0,30.0,12.0,18.0,40.0,35859.62,-33201.14,15.33,,29.58,134025.0,-87087.0,-16.73,-0.34,-0.47,0.0153,-0.02,316.0,157.0,70.0,87.0,44.59,88573.5,-73122.31,28.43,,76.65,534055.0,-937582.5,-16.15,0.1,0.13,0.0183,0.0
LKOH,engulfing,1D,Bayesian_TPE,10,1.893,0.03,2.2,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.03,""wick_body_ratio"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,11,1.893,0.19,2.8,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.19,""wick_body_ratio"":2.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,12,1.893,0.15,2.3,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.15,""wick_body_ratio"":2.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,13,1.893,0.06,2.9000000000000004,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.06,""wick_body_ratio"":2.9000000000000004,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,14,1.893,0.11,2.2,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,15,1.893,0.06,3.1,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.06,""wick_body_ratio"":3.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,16,1.893,0.17,2.5,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.17,""wick_body_ratio"":2.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,17,1.893,0.12,2.0,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.12,""wick_body_ratio"":2.0,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,18,1.893,0.2,2.6,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.2,""wick_body_ratio"":2.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,19,1.893,0.1,3.1,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":3.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
LKOH,engulfing,1D,Bayesian_TPE,20,1.893,0.05,2.8,False,155.63,0.529,0.466,43.48,64,51.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.05,""wick_body_ratio"":2.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,64.0,33.0,31.0,51.56,122643.4,-80354.16,28.38,,43.48,341691.0,-637749.0,155.63,0.53,0.47,0.0126,0.02,62.0,15.0,4.0,11.0,26.67,31017.75,-28415.55,12.33,,26.68,65835.0,-61904.5,-18.85,-0.75,-0.61,0.0097,-0.03,316.0,78.0,36.0,42.0,46.15,119956.17,-78051.83,25.85,,47.3,341691.0,-637749.0,104.02,0.39,0.34,0.0123,0.01
